ID_VERTICE,LONGITUDE,LATITUDE
9689,117.0137889,40.2154814
9690,117.0134199,40.2146425
9691,116.9680125,39.9630979
9692,116.9430792,39.9581791
9693,116.9079192,39.9526482
9694,116.89507,39.9509524
9695,116.8622516,39.9470129
9696,116.8346778,39.9447481
9697,116.7084078,39.8336183
9698,116.7386261,39.8231904
9699,116.7085451,39.8337288
9700,116.7076289,39.8339218
9701,116.0289875,40.089297
9702,116.0124431,40.1057549
9703,115.9759098,39.9849137
9704,115.9757798,39.9852642
9705,115.9762554,39.9857388
9706,115.9759737,39.9862219
9707,115.9756802,39.9867591
9708,116.319039,39.9823586
9709,116.0845026,39.976651
9710,116.0745301,39.980873
9711,116.0667322,39.9849291
9712,116.0665868,39.9851381
9713,116.0609138,39.9827187
9714,116.3394677,40.4078473
9715,116.3388898,40.407679
9716,116.1038186,39.9614224
9717,116.0931233,39.9680795
9718,116.0929515,39.9680526
9719,115.982518,39.962919
9720,115.985799,39.9669371
9721,115.8838999,39.8873665
9722,115.8787393,39.8713801
9723,115.8740109,39.8700783
9724,115.779168,39.8025364
9725,115.7222125,39.8296478
9726,115.8622505,39.8869601
9727,116.337598,40.4073032
9728,115.7592553,39.840415
9729,115.7548006,39.8441845
9730,116.1013498,39.8927432
9731,116.0946508,39.8877622
9732,116.0943626,39.8875446
9733,116.0918774,39.8826743
9734,115.7914019,39.5459043
9735,115.791906,39.5435251
9736,115.850256,39.4800849
9737,115.8572855,39.5272243
9738,115.8610106,39.5274362
9739,115.7445095,39.7795327
9740,115.7600363,39.7721577
9741,115.7595128,39.7715904
9742,115.7598732,39.772006
9743,115.7441319,39.6563641
9744,115.7579163,39.6609235
9745,115.7470866,39.6154941
9746,115.7728688,39.605833
9747,115.7482634,39.5328447
9748,115.7977362,39.5457587
9749,115.7613611,39.5391796
9750,115.7581749,39.5425339
9751,115.7568121,39.5436275
9752,115.8974278,39.5847342
9753,115.7438002,39.5558446
9754,115.7580309,39.5406622
9755,115.7798233,39.5370415
9756,115.8203182,39.5279592
9757,115.9578533,39.4751559
9758,115.9577847,39.4759509
9759,115.958076,39.4841378
9760,116.340748,40.4083223
9761,116.339851,40.4098036
9762,116.2568668,39.985585
9763,116.2567858,39.9855526
9764,115.9674021,39.5232648
9765,116.0719711,39.6448443
9766,116.0716042,39.6438001
9767,116.0701997,39.6431254
9768,116.0696891,39.6426669
9769,116.0679753,39.6400936
9770,116.0586315,39.6321053
9771,116.0222651,39.6002706
9772,115.834066,39.5930361
9773,115.8277146,39.5970044
9774,115.7704655,39.6026588
9775,115.7764454,39.6031663
9776,116.0535666,39.5969206
9777,116.0536023,39.596614
9778,116.0548911,39.5959833
9779,116.0559026,39.596886
9780,116.0544125,39.5977146
9781,116.05388,39.5958386
9782,116.0566482,39.5986054
9783,115.7792202,39.6125844
9784,115.779821,39.6130935
9785,116.3625938,40.3868421
9786,116.3609996,40.3662122
9787,116.319008,39.9833629
9788,116.3189912,39.9839164
9789,116.1512643,40.3812565
9790,116.1618558,40.3887357
9791,116.25597,39.984952
9792,116.2756921,39.9773574
9793,116.8133689,40.3427895
9794,116.1632548,40.3894418
9795,116.336038,40.4088723
9796,116.3379286,40.4053274
9797,116.349295,40.4015224
9798,116.3380944,40.4056186
9799,116.3363293,40.4087862
9800,116.3423114,40.410829
9801,116.3424978,40.409944
9802,116.3495561,40.401274
9803,116.3515779,40.399901
9804,116.3526828,40.39944
9805,116.3597809,40.3915783
9806,116.339442,40.4063506
9807,116.3380083,40.4092269
9808,116.2684815,39.978111
9809,116.2683614,39.9781814
9810,116.2682061,39.9781882
9811,116.3057088,39.8840267
9812,116.3051578,39.8837835
9813,116.2331722,39.8562633
9814,116.1772939,39.9373153
9815,116.1772884,39.9368619
9816,116.1772313,39.9348477
9817,116.1780867,39.9368666
9818,116.1799204,39.9368728
9819,116.1825667,39.9368833
9820,116.1952157,40.0333873
9821,116.194968,40.03481
9822,116.1595997,40.0508072
9823,116.1614513,40.0492293
9824,116.1665956,40.0449763
9825,116.1702571,40.0441399
9826,116.1752062,40.0430553
9827,116.1797634,40.0408438
9828,116.1837869,40.0394446
9829,116.1906225,40.0388133
9830,116.1983936,40.0393366
9831,116.2006137,40.0400504
9832,116.2006381,40.0401297
9833,116.2032636,40.0340459
9834,116.3212024,39.9824092
9835,116.3211519,39.9832567
9836,116.3207583,39.9832535
9837,117.009855,39.973261
9838,115.990111,40.0075726
9839,115.9708006,40.0182875
9840,116.418569,39.9014767
9841,116.423474,39.9015668
9842,116.3101119,39.963663
9843,116.3110938,39.9608105
9844,116.319044,39.9425878
9845,116.3191016,39.9430052
9846,116.3174016,39.9652166
9847,116.3179261,39.9644118
9848,116.3185897,39.9644287
9849,116.3186384,39.9639496
9850,116.318689,39.9635967
9851,116.3210494,39.9640325
9852,116.3207919,39.9636954
9853,116.3292033,39.9561785
9854,116.3291903,39.9562843
9855,116.3242144,39.9672477
9856,116.3271326,39.9673628
9857,116.3165366,39.9619851
9858,116.3184316,39.9620343
9859,116.3148464,39.9920284
9860,116.3149326,39.9957778
9861,116.3705557,39.8898508
9862,116.3704889,39.8905531
9863,116.3703976,39.893827
9864,116.3703006,39.8966591
9865,116.7160449,40.1698499
9866,116.7160222,40.1696902
9867,116.6953555,40.1383041
9868,116.6947314,40.1375721
9869,116.8552014,40.3354816
9870,116.8520139,40.3448074
9871,116.8517055,40.3453353
9872,116.8139322,40.3425403
9873,116.3040648,39.8828678
9874,116.3050124,39.8833065
9875,116.817672,40.3421056
9876,116.8080099,40.3588267
9877,116.4471441,39.9347664
9878,116.4472293,39.9324291
9879,116.4748894,40.0952613
9880,116.4741349,40.0912809
9881,116.5222927,40.0998857
9882,116.3057716,39.89582
9883,116.3051982,39.8958244
9884,116.3027955,39.8956663
9885,116.3057817,39.8956804
9886,116.3045542,39.8943055
9887,116.3057019,39.8949614
9888,116.3057085,39.8959589
9889,116.3053492,39.8963949
9890,116.3045702,39.8992694
9891,116.3045748,39.900316
9892,116.3057755,39.8837578
9893,116.3054564,39.8841536
9894,116.3032146,39.896399
9895,116.3061097,39.8956854
9896,116.3074481,39.8956747
9897,116.3029256,39.89603
9898,116.2990256,39.8959992
9899,116.304021,39.890188
9900,116.3041626,39.9050633
9901,116.3041543,39.9073225
9902,116.307373,39.9062499
9903,116.3043485,39.9073152
9904,116.3048118,39.881478
9905,116.3052825,39.882487
9906,116.3044805,39.884662
9907,116.304959,39.8848392
9908,116.3045714,39.882162
9909,116.3040801,39.8819602
9910,116.3042396,39.8854732
9911,116.3037095,39.8843633
9912,116.3048455,39.883918
9913,116.3038925,39.8834764
9914,116.3056358,39.883572
9915,116.3069145,39.8842711
9916,116.3083941,39.8849407
9917,116.3149085,39.8876307
9918,116.3000916,39.8811554
9919,116.3034954,39.8827216
9920,116.3032189,39.8831378
9921,116.3021388,39.8826112
9922,116.3011907,39.8821746
9923,116.2950342,39.8798486
9924,116.2923739,39.8792683
9925,116.2900448,39.8789547
9926,116.2889371,39.8786273
9927,116.2839846,39.8776755
9928,116.3030171,39.8828446
9929,116.3018072,39.882293
9930,116.2942504,39.8795034
9931,116.2930986,39.8792729
9932,116.2903579,39.8787468
9933,116.3031065,39.8827289
9934,116.3038575,39.8830567
9935,116.3054094,39.8837602
9936,116.3037004,39.8826958
9937,116.3044483,39.8806638
9938,116.3047646,39.8786413
9939,116.3049223,39.8774833
9940,116.3049307,39.8774008
9941,116.3052685,39.8740764
9942,116.3033726,39.8840163
9943,116.3041005,39.9193806
9944,116.3041017,39.9165711
9945,116.3040452,39.9249356
9946,116.3038867,39.9239283
9947,116.3025719,39.9229508
9948,116.3055736,39.9229171
9949,116.3026394,39.9225647
9950,116.304388,39.9215849
9951,116.3026179,39.9416514
9952,116.3037523,39.9418866
9953,116.3037493,39.9420384
9954,116.3017195,39.9420242
9955,116.303786,39.9403995
9956,116.3027411,39.9412356
9957,116.3043953,39.9414095
9958,116.3056325,39.9405122
9959,116.3053885,39.9404882
9960,116.3042291,39.9355399
9961,116.304163,39.9363168
9962,116.3041044,39.9363222
9963,116.3040323,39.9355333
9964,116.2987076,39.9428086
9965,116.2997924,39.9424496
9966,116.304838,39.9406858
9967,116.3033117,39.9411552
9968,116.3055603,39.9401784
9969,116.3043892,39.9398874
9970,116.3109879,39.9384543
9971,116.3063778,39.9400864
9972,116.3035844,39.9508821
9973,116.3033926,39.9531853
9974,116.3054703,39.962124
9975,116.3074798,39.962833
9976,116.3084602,39.9631918
9977,116.4353743,40.0309065
9978,116.4353458,40.0273146
9979,116.4353088,40.0249446
9980,116.4350946,40.0196985
9981,116.4347962,40.0187308
9982,116.4341238,40.0167047
9983,116.433741,40.0155076
9984,116.4761595,40.0579128
9985,116.4761762,40.0571579
9986,116.476394,40.0497394
9987,116.4758462,40.0440025
9988,116.4763558,40.0571601
9989,116.4763241,40.0579159
9990,116.4763123,40.0592138
9991,116.4762476,40.0604331
9992,116.476025,40.0667323
9993,116.4479188,40.060017
9994,116.4567027,40.056053
9995,116.4664785,40.0568093
9996,116.4727103,40.0572654
9997,116.4753593,40.0574553
9998,116.4777959,40.0575805
9999,116.4784551,40.0575634
10000,116.4787313,40.0571994
10001,116.5165408,40.0572445
10002,116.5343968,40.0535632
10003,116.4760072,40.0610691
10004,116.4821735,40.0714353
10005,116.4928702,40.0709262
10006,116.4621097,40.0804895
10007,116.4621226,40.0803623
10008,116.4606728,40.0702195
10009,116.4568938,40.0452317
10010,116.4542313,40.042565
10011,116.4541454,40.0425531
10012,116.4619916,40.0810887
10013,116.4632845,40.082887
10014,116.4284666,40.0601196
10015,116.4284639,40.0601753
10016,116.4122902,40.050943
10017,116.4111835,40.0494313
10018,116.4067795,40.0462112
10019,116.4751499,40.092359
10020,116.4751308,40.0932522
10021,116.4751728,40.0916701
10022,116.4749387,40.0914973
10023,116.4752444,40.0834502
10024,116.474911,40.0921833
10025,116.4752913,40.0882474
10026,116.4758263,40.0925432
10027,116.4751992,40.0908285
10028,116.4748957,40.0931405
10029,116.4765464,40.0929239
10030,116.4539208,40.0809792
10031,116.4504487,40.0816916
10032,116.4455558,40.0851643
10033,116.4432212,40.0848257
10034,116.4398274,40.0842617
10035,116.4775846,40.1038105
10036,116.4557678,40.1200885
10037,116.4557464,40.1210484
10038,116.45683,40.1255605
10039,116.4577067,40.1269456
10040,116.4582642,40.1288556
10041,116.4619499,40.1476409
10042,116.4603061,40.1578916
10043,116.4370031,40.1495929
10044,116.4357693,40.1489697
10045,116.4049533,40.1517441
10046,116.3657682,40.1096092
10047,116.3584325,40.0904155
10048,116.392503,40.0563359
10049,116.3955696,40.0563036
10050,116.5700229,40.0423136
10051,116.5638343,40.0425383
10052,116.5598395,40.0451895
10053,116.5572471,40.0469179
10054,116.5567826,40.0472276
10055,116.5559781,40.047764
10056,116.5558306,40.0478623
10057,116.5497547,40.0518257
10058,116.556548,40.0422415
10059,116.557186,40.0428129
10060,116.5583183,40.0438271
10061,116.5604724,40.0457686
10062,116.5755618,40.0524274
10063,116.5783793,40.0599124
10064,116.5783313,40.0598067
10065,116.5749196,40.0509403
10066,116.5742337,40.0475769
10067,116.5786105,40.0494926
10068,116.581734,40.0482541
10069,116.586928,40.0421296
10070,116.586623,40.0439218
10071,116.5903465,40.0424821
10072,116.5900887,40.0442103
10073,116.5812805,40.048599
10074,116.5817508,40.0490482
10075,116.5808466,40.048474
10076,116.5755719,40.0439156
10077,116.5736392,40.0419175
10078,116.5810907,40.0486798
10079,116.5846417,40.0558098
10080,116.5837345,40.0568545
10081,116.5828278,40.0579262
10082,116.5839764,40.0559061
10083,116.5837247,40.0588534
10084,116.5821921,40.0586433
10085,116.5803508,40.0764462
10086,116.5799344,40.0791841
10087,116.6163484,40.1192745
10088,116.6167239,40.1195699
10089,116.6234359,40.1231475
10090,116.629736,40.1281887
10091,116.5838465,40.0506996
10092,116.5636319,40.0644221
10093,116.5707853,40.0633753
10094,116.5825899,40.0622407
10095,116.5826662,40.0622328
10096,116.5644152,40.0610527
10097,116.5643934,40.0611606
10098,116.5619331,40.0792729
10099,116.5627793,40.0978003
10100,116.5549633,40.0994795
10101,116.6388853,39.9854065
10102,116.6350873,39.9861299
10103,116.6502047,39.9848875
10104,116.6685183,39.9851188
10105,116.6693123,39.9851352
10106,116.672158,39.9851778
10107,116.7029041,39.9858643
10108,116.7042452,39.9858972
10109,116.71177,39.9861214
10110,116.742515,39.9872371
10111,116.6547546,39.9535615
10112,116.6393297,40.0244732
10113,116.639222,40.0249654
10114,116.6332194,40.0336479
10115,116.1006738,40.0516315
10116,116.1028792,40.0516471
10117,116.1045312,40.0519948
10118,116.1345444,40.06649
10119,116.1352271,40.0674385
10120,116.1355223,40.0678758
10121,116.1370201,40.0702488
10122,116.1343995,40.0664996
10123,116.1335659,40.0653682
10124,116.1350735,40.0674376
10125,116.120213,40.0889479
10126,116.1270927,40.0888375
10127,116.1543508,40.1448335
10128,116.1552771,40.1448299
10129,116.1596866,40.1446134
10130,116.1647935,40.1448215
10131,116.151077,40.1447442
10132,116.1504562,40.1447454
10133,116.1330088,40.1444659
10134,116.1331145,40.1444723
10135,116.1799647,40.1664114
10136,116.1784557,40.1640539
10137,116.1761901,40.1620813
10138,116.1790398,40.1624224
10139,116.1767832,40.1620765
10140,116.1766669,40.1635458
10141,116.1725387,40.1622279
10142,116.1732598,40.1623461
10143,116.1727266,40.1629465
10144,116.1746127,40.1617274
10145,116.1809569,40.1643358
10146,116.2010518,40.1664236
10147,116.204287,40.1667729
10148,116.1787975,40.1640004
10149,116.1809258,40.1644432
10150,116.1787578,40.1641131
10151,116.1751746,40.1632658
10152,116.1749415,40.1631993
10153,116.1795072,40.1568461
10154,116.1483457,40.1002544
10155,116.1483784,40.101248
10156,116.148076,40.1014654
10157,116.1480926,40.1004614
10158,116.1479376,40.0972318
10159,116.1480597,40.0964882
10160,116.148086,40.0963141
10161,116.1489475,40.0928153
10162,116.1590579,40.0527195
10163,116.159105,40.0527646
10164,116.1533845,40.0964289
10165,116.1546755,40.0964584
10166,116.1649285,40.1003715
10167,116.1703847,40.1029622
10168,116.1702489,40.1031618
10169,116.1648331,40.1005686
10170,116.1544006,40.0966626
10171,116.1531359,40.0966324
10172,116.1525029,40.0966156
10173,116.1485218,40.0964999
10174,116.1483421,40.0964947
10175,116.1514515,40.1408051
10176,116.1529535,40.1406164
10177,116.1547345,40.1404032
10178,116.1496383,40.1412233
10179,116.159682,40.1274294
10180,116.1595803,40.1275939
10181,116.1484688,40.141617
10182,116.1491448,40.1413956
10183,116.1469132,40.1413054
10184,116.1429971,40.1398454
10185,116.1463689,40.1448092
10186,116.1452335,40.1507448
10187,116.1436409,40.1581414
10188,116.1424607,40.1637334
10189,116.1265337,40.1610947
10190,116.1374517,40.1628758
10191,116.1422955,40.1637049
10192,116.1487212,40.164084
10193,116.1508131,40.1641041
10194,116.1513569,40.1641093
10195,116.1528955,40.1641265
10196,116.1555425,40.1641819
10197,116.1651643,40.1642942
10198,116.1657866,40.164327
10199,116.1659531,40.1642893
10200,116.157692,40.1552205
10201,116.2347138,40.1756601
10202,116.238356,40.1721376
10203,116.2349449,40.1756891
10204,116.2359224,40.1680353
10205,116.2364306,40.1678607
10206,116.2379247,40.1687595
10207,116.2370497,40.1704107
10208,116.2392876,40.1685647
10209,116.237959,40.1700533
10210,116.2367739,40.1672702
10211,116.2389323,40.1637645
10212,116.2333428,40.1813527
10213,116.2303382,40.1855335
10214,116.2698481,40.1739755
10215,116.2700328,40.1732851
10216,116.2830628,40.1440167
10217,116.2811828,40.1478173
10218,116.2671206,40.1840322
10219,116.2669172,40.1896653
10220,116.6270388,40.0816514
10221,116.6234786,40.0958066
10222,116.2628745,40.135005
10223,116.2900675,40.1509312
10224,116.2908066,40.1515481
10225,116.296151,40.1533828
10226,116.296774,40.1531599
10227,116.3031148,40.1514897
10228,116.316802,40.1504787
10229,116.2616424,40.1343649
10230,116.3251769,40.1696025
10231,116.3262108,40.1702139
10232,116.3268506,40.1706387
10233,116.3349224,40.1684296
10234,116.3461019,40.1699414
10235,116.3672573,40.1729008
10236,116.3697146,40.1734006
10237,116.3732514,40.1741573
10238,116.5419169,40.1443407
10239,116.5468889,40.1436294
10240,116.5515559,40.1439078
10241,116.5423671,40.1444363
10242,116.5470781,40.1447858
10243,116.6176011,40.108957
10244,116.6185676,40.1090181
10245,116.6235952,40.1091762
10246,116.6334135,40.1116529
10247,116.6338223,40.0810627
10248,116.6341115,40.0812424
10249,116.6235435,40.1016686
10250,116.62361,40.1133386
10251,116.6235511,40.1162587
10252,116.62355,40.1163594
10253,116.6184088,40.1127982
10254,116.6174862,40.1126341
10255,116.6178803,40.1129506
10256,116.6164351,40.11165
10257,116.6179724,40.1095158
10258,116.6180947,40.1106076
10259,116.6206,40.1131395
10260,116.6173133,40.1061133
10261,116.6324137,40.0801442
10262,116.63019,40.0788263
10263,116.6298552,40.0785814
10264,116.6261126,40.0798204
10265,116.6266006,40.07797
10266,116.627979,40.0780486
10267,116.6323826,40.0739954
10268,116.630455,40.0788866
10269,116.6378348,40.081092
10270,116.6535914,40.0810657
10271,116.6556555,40.081057
10272,116.6556278,40.0811843
10273,116.6535866,40.081215
10274,116.6432623,40.0812475
10275,116.6378279,40.0812515
10276,116.6343265,40.088761
10277,116.6345345,40.0956
10278,116.6346624,40.0986126
10279,116.6347238,40.1013173
10280,116.6992184,39.9481654
10281,116.6992227,39.9482894
10282,116.6962397,39.9484382
10283,116.6998885,39.9503262
10284,116.6999259,39.9506658
10285,116.6950917,39.9514116
10286,116.6883606,39.9477302
10287,116.6764201,39.9488347
10288,116.677029,39.9520421
10289,116.6785792,39.9465977
10290,116.6671986,39.9409822
10291,116.6672093,39.9497422
10292,116.6625744,39.9425369
10293,116.6617698,39.9427343
10294,116.6514372,39.9416442
10295,116.6507834,39.9415745
10296,116.6519505,39.9358982
10297,116.6506849,39.9430895
10298,116.6509455,39.9422163
10299,116.651642,39.9383967
10300,116.6516512,39.9382595
10301,116.6523248,39.9288132
10302,116.6522765,39.9286862
10303,116.7110596,39.9226224
10304,116.7079738,39.9231733
10305,116.7072693,39.9236214
10306,116.7068076,39.9239347
10307,116.702252,39.9235343
10308,116.7047457,39.9249422
10309,116.7054855,39.9244475
10310,116.7062492,39.9238039
10311,116.7038419,39.8813758
10312,116.7050545,39.8849268
10313,116.7040704,39.8855655
10314,116.7038352,39.8821491
10315,116.7006088,39.8769042
10316,116.695253,39.8728268
10317,116.6974053,39.8462869
10318,116.6977905,39.841971
10319,116.6956432,39.8239551
10320,116.6951185,39.7927821
10321,116.6949652,39.7922203
10322,116.6836956,39.7607515
10323,116.6842257,39.7568778
10324,116.6945243,39.7371341
10325,116.6967949,39.7343138
10326,116.6970331,39.7173332
10327,116.6968494,39.6972504
10328,116.6946674,39.8618815
10329,116.6970193,39.8660466
10330,116.7008079,39.8655827
10331,116.6987111,39.868691
10332,116.6987973,39.8691979
10333,116.693243,39.8675897
10334,116.6966168,39.8666947
10335,116.6975324,39.8669541
10336,116.6976727,39.8668503
10337,116.7045253,39.8848492
10338,116.6735925,39.8344861
10339,116.674574,39.8350335
10340,116.6830637,39.8364738
10341,116.6635186,39.8396968
10342,116.6654214,39.8392429
10343,116.6681839,39.8387814
10344,116.6714669,39.8374347
10345,116.6716254,39.8373002
10346,116.67335,39.8358688
10347,116.6295618,39.8455122
10348,116.6293687,39.8463441
10349,116.6747602,39.8359027
10350,116.6712207,39.8330877
10351,116.6765275,39.8378615
10352,116.6768456,39.8394699
10353,116.6743855,39.8362891
10354,116.6784241,39.8395416
10355,116.6801841,39.8380643
10356,116.6800316,39.8381985
10357,116.6815418,39.8435747
10358,116.6780767,39.8408477
10359,116.6774221,39.840501
10360,116.6743053,39.8378967
10361,116.6675339,39.8392967
10362,116.6655456,39.8396368
10363,116.664204,39.8397374
10364,116.6359991,39.8037197
10365,116.6327242,39.8020651
10366,116.6356525,39.8046702
10367,116.6378955,39.8060626
10368,116.6355557,39.8049452
10369,116.6315879,39.827835
10370,116.6300615,39.8307963
10371,116.6305918,39.8361869
10372,116.6307728,39.8385932
10373,116.6289932,39.8508333
10374,116.5792498,39.8252715
10375,116.6019684,39.8282159
10376,116.6112163,39.8281858
10377,116.6169935,39.8280068
10378,116.6242797,39.827921
10379,116.6419932,39.8278214
10380,116.651991,39.8277844
10381,116.57328,39.7540253
10382,116.5760493,39.754467
10383,116.5750996,39.7548801
10384,116.5724993,39.754267
10385,116.5713857,39.7548907
10386,116.5607207,39.7620763
10387,116.5710626,39.7553886
10388,116.5751785,39.7566954
10389,116.57543,39.7567318
10390,116.5816054,39.7574024
10391,116.5954514,39.7600097
10392,116.5776563,39.7540942
10393,116.5771556,39.7546206
10394,116.5733921,39.7592717
10395,116.5714485,39.7616827
10396,116.5713299,39.7618299
10397,116.5690833,39.7645567
10398,116.5667665,39.7673965
10399,116.5666906,39.7675657
10400,116.566368,39.7674752
10401,116.5664401,39.7672739
10402,116.5687468,39.7644337
10403,116.570999,39.7617216
10404,116.5711331,39.7615555
10405,116.5731468,39.7591884
10406,116.5773562,39.7540283
10407,116.556452,39.7467067
10408,116.5140922,39.7414308
10409,116.5133716,39.7445522
10410,116.559284,39.7461936
10411,116.5718787,39.7540511
10412,116.5714137,39.7538825
10413,116.5678125,39.7523767
10414,116.5611996,39.7493431
10415,116.5580177,39.7478892
10416,116.5572038,39.7475246
10417,116.5562345,39.7477562
10418,116.5611728,39.753337
10419,116.5612179,39.75094
10420,116.5614071,39.7508744
10421,116.5635456,39.7508134
10422,116.5599979,39.7499756
10423,116.5601264,39.7485024
10424,116.5609393,39.7476044
10425,116.5592012,39.7476652
10426,116.5588246,39.7484305
10427,116.5630257,39.7498106
10428,116.5605321,39.7501569
10429,116.5141898,39.7396564
10430,116.5144366,39.7384684
10431,116.5152157,39.7391719
10432,116.5146551,39.7396995
10433,116.5138572,39.7396481
10434,116.5134352,39.7389276
10435,116.5186101,39.7402009
10436,116.5141658,39.7410573
10437,116.5137714,39.7410424
10438,116.5143705,39.7396774
10439,116.5142649,39.7401417
10440,116.5131036,39.7444967
10441,116.5136276,39.7422957
10442,116.5140945,39.7401433
10443,116.5137775,39.7423033
10444,116.5141136,39.741275
10445,116.513027,39.7462153
10446,116.5143329,39.751473
10447,116.5156012,39.7539471
10448,116.5168796,39.7564186
10449,116.5169272,39.7565145
10450,116.5179166,39.7594089
10451,116.5203905,39.7655525
10452,116.5146025,39.7384542
10453,116.5145093,39.7380676
10454,116.5147431,39.7369238
10455,116.5117773,39.7383381
10456,116.5147093,39.7361801
10457,116.5136892,39.7385405
10458,116.515252,39.7387241
10459,116.5146642,39.738029
10460,116.391695,39.719469
10461,116.4015552,39.7192257
10462,116.4028109,39.7192514
10463,116.4029852,39.7192714
10464,116.4043299,39.7193645
10465,116.4155854,39.7206835
10466,116.4178367,39.7209481
10467,116.4186033,39.7210399
10468,116.4193072,39.7211069
10469,116.4200942,39.721147
10470,116.4216193,39.7211921
10471,116.4224018,39.721189
10472,116.4318185,39.7210937
10473,116.4567826,39.7247413
10474,116.4572451,39.7247823
10475,116.4604979,39.725144
10476,116.4932144,39.7350462
10477,116.5184743,39.7396045
10478,116.5395048,39.7448203
10479,116.3988702,39.7420628
10480,116.3991172,39.7323479
10481,116.5567927,39.7468778
10482,116.5577668,39.7474206
10483,116.5719767,39.7537329
10484,116.4496685,39.7241411
10485,116.460418,39.7254764
10486,116.3954216,39.71945
10487,116.4110446,39.7203377
10488,116.4037955,39.7196947
10489,116.4029637,39.7196695
10490,116.3992954,39.7323537
10491,116.3990594,39.7420647
10492,116.3990567,39.7422862
10493,116.3957312,39.7511794
10494,116.3956656,39.7574065
10495,116.3956699,39.7585548
10496,116.3956949,39.7628168
10497,116.3957059,39.7640345
10498,116.3957106,39.7645547
10499,116.39552,39.7645378
10500,116.3955163,39.7639534
10501,116.3955098,39.7629306
10502,116.3954884,39.7583979
10503,116.3954843,39.7573144
10504,116.3955563,39.7511232
10505,116.3988665,39.742283
10506,116.3116009,39.6977034
10507,116.310659,39.6972969
10508,116.3103906,39.6959977
10509,116.3116035,39.6976093
10510,116.3068704,39.6945239
10511,116.3116402,39.6886015
10512,116.3117201,39.6904053
10513,116.3116474,39.6948151
10514,116.3116445,39.6949
10515,116.3054875,39.6938032
10516,116.3081106,39.694878
10517,116.2759882,39.6905183
10518,116.2760955,39.6896431
10519,116.276589,39.6854985
10520,116.2798828,39.6906669
10521,116.2778951,39.6913813
10522,116.280269,39.6899238
10523,116.2862266,39.6887086
10524,116.29079,39.6891636
10525,116.2959012,39.6897683
10526,116.2960704,39.6897884
10527,116.3006769,39.6903122
10528,116.3008982,39.6903328
10529,116.3052262,39.6901736
10530,116.2787562,39.6902213
10531,116.2744876,39.6900293
10532,116.2829727,39.6883635
10533,116.2821463,39.690232
10534,116.2863195,39.6877563
10535,116.2804613,39.7214987
10536,116.2747466,39.7425802
10537,116.2724729,39.7509368
10538,116.2719102,39.7529571
10539,116.2710405,39.7560202
10540,116.1033636,39.6976995
10541,116.1005056,39.6995125
10542,116.099891,39.7002966
10543,116.0989276,39.7009048
10544,116.096649,39.6985337
10545,116.0959337,39.6953117
10546,116.0948745,39.7011827
10547,116.0972261,39.6978151
10548,116.099794,39.6974306
10549,116.0670712,39.7214302
10550,116.0653553,39.7226395
10551,116.0971557,39.6961094
10552,116.0995957,39.6998212
10553,116.098555,39.699978
10554,116.0968813,39.7001431
10555,116.1002497,39.7027297
10556,116.0940012,39.7020739
10557,116.0991086,39.6987891
10558,116.098445,39.6984587
10559,116.0992292,39.7004049
10560,116.0963676,39.6954493
10561,116.1006976,39.6975397
10562,116.0905305,39.7306618
10563,116.0907949,39.7299908
10564,116.088386,39.7262733
10565,116.087867,39.7296251
10566,116.0880803,39.7296621
10567,116.0897388,39.7273474
10568,116.0907703,39.7322655
10569,116.0880719,39.7297528
10570,116.0878637,39.7305009
10571,116.0883998,39.7261515
10572,116.089232,39.718985
10573,116.3377159,39.7572604
10574,116.3391731,39.7574833
10575,115.9413385,39.6789006
10576,115.9735502,39.6835491
10577,115.9767127,39.6868163
10578,116.1037596,39.7210026
10579,116.103599,39.7209471
10580,116.1015321,39.7204276
10581,116.1009598,39.7203109
10582,116.0992034,39.7199586
10583,116.09373,39.7192528
10584,116.086434,39.7187789
10585,116.0753939,39.7198817
10586,116.0449242,39.7424666
10587,116.0360944,39.7564649
10588,116.0271458,39.7696168
10589,116.0273905,39.776333
10590,116.0282392,39.7794849
10591,116.0247878,39.7854226
10592,115.991424,39.7925413
10593,116.2202914,39.8443575
10594,116.2207195,39.8440244
10595,116.2216682,39.844181
10596,116.2250163,39.8473506
10597,116.2256403,39.8476923
10598,116.2261399,39.8479679
10599,116.2289036,39.8493527
10600,116.2316821,39.8513483
10601,116.3418383,39.7578349
10602,116.2323688,39.853399
10603,116.2214355,39.8434609
10604,116.2232471,39.8419717
10605,116.2264017,39.8473045
10606,116.2258377,39.848276
10607,116.2709899,39.8747622
10608,116.2685831,39.8726421
10609,116.2622917,39.8694978
10610,116.2599943,39.8683807
10611,116.2511815,39.8646652
10612,116.249059,39.8636804
10613,116.2486795,39.8635299
10614,116.2478348,39.8631983
10615,116.258524,39.866961
10616,116.2585158,39.8659544
10617,116.2584978,39.8652608
10618,116.2513817,39.8643135
10619,116.2540111,39.8652017
10620,116.4384797,39.7899183
10621,116.4385229,39.7909171
10622,116.4386275,39.7933392
10623,116.4383752,39.7963679
10624,116.4381515,39.7990523
10625,116.4378917,39.8036371
10626,116.4110877,39.8311578
10627,116.4091069,39.8312388
10628,116.4062061,39.8311641
10629,116.3994131,39.8311558
10630,116.4070088,39.8305452
10631,116.4091206,39.830571
10632,116.4127714,39.8306483
